tax_assessment_year,neighbourhood_name,distance_to_beach_km,age_at_assessment,is_strata,annual_precip_mm,annual_temp_c,price_cad
2023,Downtown,1.43,24,1,1048.0,10.3,665400.0
2023,Downtown,1.43,29,1,1048.0,10.3,1037000.0
2023,Downtown,1.43,19,1,1048.0,10.3,3340000.0
2023,Downtown,1.43,20,1,1048.0,10.3,652000.0
2023,Downtown,1.43,111,1,1048.0,10.3,1669000.0
2023,Downtown,1.43,110,1,1048.0,10.3,846000.0
2023,Downtown,1.43,26,1,1048.0,10.3,988000.0
2023,Downtown,1.43,19,1,1048.0,10.3,511000.0
2023,Downtown,1.43,26,1,1048.0,10.3,1108000.0
2021,Hastings-Sunrise,6.96,8,0,1140.4,10.6,1784000.0
2021,Fairview,1.75,39,1,1140.4,10.6,847000.0
2021,Mount Pleasant,3.31,73,0,1140.4,10.6,2132000.0
2023,Kensington-Cedar Cottage,5.89,43,0,1048.0,10.3,1811000.0
2023,Downtown,1.43,26,1,1048.0,10.3,519400.0
2023,Downtown,1.43,19,1,1048.0,10.3,517000.0
2023,Downtown,1.43,26,1,1048.0,10.3,1192000.0
2023,Downtown,1.43,26,1,1048.0,10.3,1171000.0
2023,Downtown,1.43,30,1,1048.0,10.3,723000.0
2023,Downtown,1.43,19,1,1048.0,10.3,538000.0
2023,Downtown,1.43,41,1,1048.0,10.3,456000.0
2021,West End,0.57,109,1,1140.4,10.6,512500.0
2023,Kensington-Cedar Cottage,5.89,118,0,1048.0,10.3,2694000.0
2023,Kensington-Cedar Cottage,5.89,100,0,1048.0,10.3,2083600.0
2023,Kensington-Cedar Cottage,5.89,77,0,1048.0,10.3,1722000.0
2023,Kensington-Cedar Cottage,5.89,4,0,1048.0,10.3,3671000.0
2023,Kensington-Cedar Cottage,5.89,75,0,1048.0,10.3,2150000.0
2023,Kensington-Cedar Cottage,5.89,122,0,1048.0,10.3,2297000.0
2023,Kensington-Cedar Cottage,5.89,59,0,1048.0,10.3,2369700.0
2021,Killarney,10.0,16,1,1140.4,10.6,520000.0
2021,Sunset,7.52,79,0,1140.4,10.6,1688700.0
2021,West End,0.57,35,1,1140.4,10.6,444600.0
2021,West End,0.57,19,1,1140.4,10.6,827000.0
2021,West End,0.57,40,1,1140.4,10.6,976000.0
2023,Kensington-Cedar Cottage,5.89,96,0,1048.0,10.3,2232000.0
2023,Kensington-Cedar Cottage,5.89,111,0,1048.0,10.3,1486700.0
2023,Kensington-Cedar Cottage,5.89,96,0,1048.0,10.3,1838000.0
2023,Kensington-Cedar Cottage,5.89,24,0,1048.0,10.3,2178000.0
2023,Kensington-Cedar Cottage,5.89,34,0,1048.0,10.3,2142000.0
2023,Kensington-Cedar Cottage,5.89,70,0,1048.0,10.3,1990100.0
2023,Kensington-Cedar Cottage,5.89,53,0,1048.0,10.3,1740700.0
2023,Downtown,1.43,30,1,1048.0,10.3,1240000.0
2023,Downtown,1.43,30,1,1048.0,10.3,960000.0
2023,Downtown,1.43,19,1,1048.0,10.3,768000.0
2023,Downtown,1.43,41,1,1048.0,10.3,524200.0
2023,Downtown,1.43,41,1,1048.0,10.3,623000.0
2023,Downtown,1.43,30,1,1048.0,10.3,1171000.0
2023,Downtown,1.43,21,1,1048.0,10.3,819000.0
2023,Downtown,1.43,19,1,1048.0,10.3,1548000.0
2023,Downtown,1.43,25,1,1048.0,10.3,510000.0
2023,Downtown,1.43,28,1,1048.0,10.3,107500.0
2023,Downtown,1.43,29,1,1048.0,10.3,833000.0
2023,Downtown,1.43,24,1,1048.0,10.3,1689000.0
2023,Downtown,1.43,30,1,1048.0,10.3,39424.0
2023,Downtown,1.43,26,1,1048.0,10.3,1442000.0
2023,Downtown,1.43,26,1,1048.0,10.3,1451000.0
2023,Downtown,1.43,28,1,1048.0,10.3,1030000.0
2023,Mount Pleasant,3.31,14,1,1048.0,10.3,1857000.0
2023,Downtown,1.43,7,1,1048.0,10.3,454000.0
2023,Downtown,1.43,30,1,1048.0,10.3,1719000.0
2023,Downtown,1.43,18,1,1048.0,10.3,1405000.0
2023,Renfrew-Collingwood,7.85,2,1,1048.0,10.3,1130000.0
2023,Mount Pleasant,3.31,14,1,1048.0,10.3,674000.0
2023,Mount Pleasant,3.31,14,1,1048.0,10.3,893000.0
2023,Mount Pleasant,3.31,14,1,1048.0,10.3,957000.0
2023,Mount Pleasant,3.31,7,1,1048.0,10.3,751000.0
2023,Mount Pleasant,3.31,5,1,1048.0,10.3,586000.0
2023,Killarney,10.0,6,1,1048.0,10.3,798000.0
2023,Downtown,1.43,6,1,1048.0,10.3,630000.0
2023,Mount Pleasant,3.31,5,1,1048.0,10.3,582000.0
2023,Downtown,1.43,12,1,1048.0,10.3,660000.0
2023,Grandview-Woodland,5.05,8,1,1048.0,10.3,1198000.0
2023,West End,0.57,12,1,1048.0,10.3,1717000.0
2023,Grandview-Woodland,5.05,8,1,1048.0,10.3,599000.0
2023,Renfrew-Collingwood,7.85,17,1,1048.0,10.3,1200000.0
2023,Downtown,1.43,13,1,1048.0,10.3,2926000.0
2023,Mount Pleasant,3.31,10,1,1048.0,10.3,1185000.0
2023,Downtown,1.43,15,1,1048.0,10.3,787000.0
2023,Downtown,1.43,15,1,1048.0,10.3,1020000.0
2023,Renfrew-Collingwood,7.85,7,1,1048.0,10.3,574000.0
2023,Riley Park,4.58,6,1,1048.0,10.3,1397000.0
2023,Riley Park,4.58,6,1,1048.0,10.3,1691000.0
2023,Riley Park,4.58,6,1,1048.0,10.3,1292000.0
2023,Downtown,1.43,15,1,1048.0,10.3,751000.0
2023,Grandview-Woodland,5.05,4,1,1048.0,10.3,2271000.0
2023,Kensington-Cedar Cottage,5.89,45,1,1048.0,10.3,469700.0
2023,Kensington-Cedar Cottage,5.89,79,0,1048.0,10.3,1949500.0
2021,Killarney,10.0,15,0,1140.4,10.6,1918000.0
2023,Riley Park,4.58,109,0,1048.0,10.3,1994400.0
2023,Downtown,1.43,19,1,1048.0,10.3,920000.0
2023,Downtown,1.43,30,1,1048.0,10.3,938000.0
2023,Downtown,1.43,29,1,1048.0,10.3,1265000.0
2023,Downtown,1.43,28,1,1048.0,10.3,160700.0
2023,Downtown,1.43,26,1,1048.0,10.3,243800.0
2023,Downtown,1.43,34,1,1048.0,10.3,945000.0
2023,Downtown,1.43,13,1,1048.0,10.3,779000.0
2023,Downtown,1.43,6,1,1048.0,10.3,700000.0
2023,Mount Pleasant,3.31,2,1,1048.0,10.3,1708000.0
2023,Mount Pleasant,3.31,9,1,1048.0,10.3,1125000.0
2023,Mount Pleasant,3.31,10,1,1048.0,10.3,1257000.0
2023,Mount Pleasant,3.31,10,1,1048.0,10.3,791000.0
2023,Kitsilano,0.92,11,1,1048.0,10.3,1183000.0
2023,Mount Pleasant,3.31,16,1,1048.0,10.3,976000.0
2023,Downtown,1.43,17,1,1048.0,10.3,1876000.0
2023,Downtown,1.43,17,1,1048.0,10.3,1600000.0
2023,Downtown,1.43,17,1,1048.0,10.3,1918000.0
2023,Grandview-Woodland,5.05,15,1,1048.0,10.3,1286784.0
2021,Downtown,1.43,28,1,1140.4,10.6,39900.0
2023,Riley Park,4.58,72,0,1048.0,10.3,3905000.0
2023,Riley Park,4.58,73,0,1048.0,10.3,4124000.0
2023,Riley Park,4.58,25,0,1048.0,10.3,3216000.0
2023,Riley Park,4.58,77,0,1048.0,10.3,2918600.0
2023,Riley Park,4.58,18,0,1048.0,10.3,3758000.0
2023,Riley Park,4.58,34,0,1048.0,10.3,3741000.0
2023,Mount Pleasant,3.31,13,1,1048.0,10.3,485000.0
2023,Downtown,1.43,6,1,1048.0,10.3,751000.0
2023,West End,0.57,2,1,1048.0,10.3,1304000.0
2023,West End,0.57,2,1,1048.0,10.3,2690000.0
2023,Mount Pleasant,3.31,7,1,1048.0,10.3,1472000.0
2023,Killarney,10.0,3,1,1048.0,10.3,836000.0
2023,Riley Park,4.58,17,1,1048.0,10.3,651940.0
2023,Riley Park,4.58,17,1,1048.0,10.3,1185346.0
2023,Killarney,10.0,3,1,1048.0,10.3,806000.0
2023,Mount Pleasant,3.31,11,1,1048.0,10.3,785000.0
2023,Renfrew-Collingwood,7.85,13,0,1048.0,10.3,1922000.0
2023,Renfrew-Collingwood,7.85,18,1,1048.0,10.3,367000.0
2023,Renfrew-Collingwood,7.85,18,1,1048.0,10.3,590000.0
2023,Renfrew-Collingwood,7.85,18,1,1048.0,10.3,615000.0
2023,Fairview,1.75,29,1,1048.0,10.3,1068000.0
2023,Fairview,1.75,34,1,1048.0,10.3,581000.0
2023,Fairview,1.75,28,1,1048.0,10.3,1953000.0
2023,Fairview,1.75,23,1,1048.0,10.3,1758000.0
2023,Renfrew-Collingwood,7.85,69,0,1048.0,10.3,1536100.0
2023,Renfrew-Collingwood,7.85,38,0,1048.0,10.3,1579000.0
2023,Renfrew-Collingwood,7.85,24,0,1048.0,10.3,2157000.0
2023,Renfrew-Collingwood,7.85,23,0,1048.0,10.3,1713000.0
2023,Renfrew-Collingwood,7.85,19,0,1048.0,10.3,2071000.0
2023,Renfrew-Collingwood,7.85,67,0,1048.0,10.3,1840600.0
2023,Renfrew-Collingwood,7.85,58,0,1048.0,10.3,1523500.0
2023,Renfrew-Collingwood,7.85,53,0,1048.0,10.3,1746000.0
2023,Renfrew-Collingwood,7.85,25,1,1048.0,10.3,337000.0
2023,Kerrisdale,5.6,35,1,1048.0,10.3,2562000.0
2023,Kerrisdale,5.6,11,0,1048.0,10.3,4425000.0
2023,Kerrisdale,5.6,84,0,1048.0,10.3,3292000.0
2023,Kerrisdale,5.6,70,0,1048.0,10.3,2993600.0
2023,Kerrisdale,5.6,11,0,1048.0,10.3,4215000.0
2023,Killarney,10.0,18,1,1048.0,10.3,677000.0
2023,Killarney,10.0,33,1,1048.0,10.3,661058.0
2023,Killarney,10.0,55,0,1048.0,10.3,1837000.0
2023,Killarney,10.0,17,0,1048.0,10.3,2150000.0
2023,Killarney,10.0,18,1,1048.0,10.3,762000.0
2023,Killarney,10.0,18,1,1048.0,10.3,595000.0
2023,Killarney,10.0,44,1,1048.0,10.3,864000.0
2023,Killarney,10.0,59,0,1048.0,10.3,1887093.0
2023,Killarney,10.0,49,0,1048.0,10.3,1950121.0
2023,Killarney,10.0,95,1,1048.0,10.3,938702.0
2023,Killarney,10.0,40,0,1048.0,10.3,1970000.0
2023,Kensington-Cedar Cottage,5.89,14,0,1048.0,10.3,1977000.0
2023,Kensington-Cedar Cottage,5.89,107,0,1048.0,10.3,1851000.0
2023,Kensington-Cedar Cottage,5.89,62,1,1048.0,10.3,834580.0
2023,Kensington-Cedar Cottage,5.89,18,1,1048.0,10.3,717000.0
2023,Kensington-Cedar Cottage,5.89,111,0,1048.0,10.3,1658000.0
2023,Kensington-Cedar Cottage,5.89,72,0,1048.0,10.3,1607700.0
2023,Kensington-Cedar Cottage,5.89,64,0,1048.0,10.3,1744300.0
2023,Kensington-Cedar Cottage,5.89,83,0,1048.0,10.3,2649000.0
2023,Kensington-Cedar Cottage,5.89,65,0,1048.0,10.3,2134200.0
2023,Downtown,1.43,30,1,1048.0,10.3,39232.0
2023,Downtown,1.43,31,1,1048.0,10.3,1189000.0
2023,Downtown,1.43,26,1,1048.0,10.3,2125000.0
2023,Downtown,1.43,24,1,1048.0,10.3,1446000.0
2023,Downtown,1.43,30,1,1048.0,10.3,38874.0
2023,Downtown,1.43,18,1,1048.0,10.3,1309963.0
2023,Downtown,1.43,28,1,1048.0,10.3,931000.0
2023,Downtown,1.43,21,1,1048.0,10.3,1455000.0
2023,Downtown,1.43,30,1,1048.0,10.3,38928.0
2023,Downtown,1.43,23,1,1048.0,10.3,918000.0
2023,Downtown,1.43,26,1,1048.0,10.3,757000.0
2023,Downtown,1.43,27,1,1048.0,10.3,1033000.0
2023,Downtown,1.43,23,1,1048.0,10.3,1636000.0
2023,Downtown,1.43,23,1,1048.0,10.3,1061000.0
2023,Downtown,1.43,18,1,1048.0,10.3,583000.0
2023,Downtown,1.43,26,1,1048.0,10.3,1401000.0
2023,Downtown,1.43,19,1,1048.0,10.3,1145000.0
2023,Downtown,1.43,18,1,1048.0,10.3,626000.0
2023,Downtown,1.43,20,1,1048.0,10.3,561600.0
2023,Downtown,1.43,26,1,1048.0,10.3,1231000.0
2023,Downtown,1.43,18,1,1048.0,10.3,575000.0
2023,Downtown,1.43,23,1,1048.0,10.3,968000.0
2023,Downtown,1.43,26,1,1048.0,10.3,1167000.0
2023,Downtown,1.43,18,1,1048.0,10.3,622000.0
2023,Downtown,1.43,31,1,1048.0,10.3,996000.0
2023,Downtown,1.43,23,1,1048.0,10.3,1008000.0
2023,Downtown,1.43,23,1,1048.0,10.3,2331000.0
2023,Mount Pleasant,3.31,111,0,1048.0,10.3,1675900.0
2023,Mount Pleasant,3.31,15,0,1048.0,10.3,1954000.0
2023,Mount Pleasant,3.31,111,0,1048.0,10.3,2521000.0
2023,Mount Pleasant,3.31,111,0,1048.0,10.3,2908000.0
2023,Mount Pleasant,3.31,111,0,1048.0,10.3,2214000.0
2023,Mount Pleasant,3.31,18,1,1048.0,10.3,1579000.0
2023,Downtown,1.43,18,1,1048.0,10.3,629000.0
2023,Downtown,1.43,27,1,1048.0,10.3,911000.0
2023,Downtown,1.43,27,1,1048.0,10.3,898000.0
2023,Downtown,1.43,29,1,1048.0,10.3,792000.0
2023,Downtown,1.43,24,1,1048.0,10.3,1021000.0
2023,Downtown,1.43,24,1,1048.0,10.3,1072000.0
2023,Downtown,1.43,30,1,1048.0,10.3,38819.0
2023,Downtown,1.43,26,1,1048.0,10.3,1116000.0
2023,Downtown,1.43,29,1,1048.0,10.3,1453000.0
2023,Downtown,1.43,24,1,1048.0,10.3,1340000.0
2023,Downtown,1.43,27,1,1048.0,10.3,1248000.0
2023,Downtown,1.43,18,1,1048.0,10.3,732000.0
2023,Downtown,1.43,31,1,1048.0,10.3,933000.0
2023,Mount Pleasant,3.31,7,1,1048.0,10.3,667000.0
2023,Downtown,1.43,15,1,1048.0,10.3,1235000.0
2023,Downtown,1.43,30,1,1048.0,10.3,1601000.0
2023,Kitsilano,0.92,8,1,1048.0,10.3,1808000.0
2023,Kensington-Cedar Cottage,5.89,3,1,1048.0,10.3,1458000.0
2023,Downtown,1.43,30,1,1048.0,10.3,1564000.0
2023,Mount Pleasant,3.31,5,1,1048.0,10.3,844000.0
2023,Mount Pleasant,3.31,7,1,1048.0,10.3,770000.0
2023,Downtown,1.43,16,1,1048.0,10.3,1547000.0
2023,Downtown,1.43,16,1,1048.0,10.3,2393000.0
2023,Downtown,1.43,16,1,1048.0,10.3,957000.0
2023,Downtown,1.43,16,1,1048.0,10.3,1169000.0
2023,Downtown,1.43,30,1,1048.0,10.3,2237000.0
2023,Downtown,1.43,7,1,1048.0,10.3,458000.0
2023,Kensington-Cedar Cottage,5.89,5,0,1048.0,10.3,2945000.0
2023,Downtown,1.43,30,1,1048.0,10.3,1440000.0
2023,Kensington-Cedar Cottage,5.89,4,1,1048.0,10.3,1676000.0
2023,Downtown,1.43,16,1,1048.0,10.3,909000.0
2023,Downtown,1.43,16,1,1048.0,10.3,902000.0
2023,Downtown,1.43,18,1,1048.0,10.3,1453000.0
2023,Downtown,1.43,18,1,1048.0,10.3,1825000.0
2023,Mount Pleasant,3.31,11,1,1048.0,10.3,667000.0
2023,Dunbar-Southlands,3.76,8,1,1048.0,10.3,1187000.0
2023,Mount Pleasant,3.31,14,1,1048.0,10.3,992000.0
2023,Downtown,1.43,16,1,1048.0,10.3,653000.0
2023,Downtown,1.43,32,1,1048.0,10.3,1182000.0
2023,Downtown,1.43,30,1,1048.0,10.3,1355000.0
2023,Renfrew-Collingwood,7.85,2,1,1048.0,10.3,844000.0
2023,Dunbar-Southlands,3.76,8,1,1048.0,10.3,1034000.0
2023,Fairview,1.75,16,1,1048.0,10.3,1096000.0
2023,Downtown,1.43,32,1,1048.0,10.3,881000.0
2023,Renfrew-Collingwood,7.85,2,1,1048.0,10.3,813000.0
2023,Downtown,1.43,32,1,1048.0,10.3,1658000.0
2023,Downtown,1.43,18,1,1048.0,10.3,2286000.0
2023,Mount Pleasant,3.31,7,1,1048.0,10.3,711000.0
2023,Grandview-Woodland,5.05,16,1,1048.0,10.3,1170529.0
2023,Downtown,1.43,16,1,1048.0,10.3,1920000.0
2023,Downtown,1.43,30,1,1048.0,10.3,1249000.0
2023,Downtown,1.43,18,1,1048.0,10.3,879000.0
2023,Kensington-Cedar Cottage,5.89,12,1,1048.0,10.3,822000.0
2023,Kensington-Cedar Cottage,5.89,12,1,1048.0,10.3,757000.0
2023,Downtown,1.43,15,1,1048.0,10.3,689000.0
2023,Downtown,1.43,15,1,1048.0,10.3,944000.0
2023,Downtown,1.43,32,1,1048.0,10.3,1194000.0
2023,Renfrew-Collingwood,7.85,2,1,1048.0,10.3,657000.0
2023,Mount Pleasant,3.31,11,1,1048.0,10.3,540000.0
2023,Downtown,1.43,16,1,1048.0,10.3,909000.0
2023,Arbutus Ridge,3.05,14,1,1048.0,10.3,3134000.0
2023,Marpole,7.34,4,1,1048.0,10.3,1040000.0
2023,Riley Park,4.58,7,1,1048.0,10.3,1855000.0
2023,Downtown,1.43,14,1,1048.0,10.3,1005000.0
2023,Mount Pleasant,3.31,5,1,1048.0,10.3,875000.0
2023,Downtown,1.43,7,1,1048.0,10.3,2813000.0
2023,Kensington-Cedar Cottage,5.89,9,0,1048.0,10.3,2468000.0
2023,Kensington-Cedar Cottage,5.89,44,0,1048.0,10.3,1734000.0
2023,Kensington-Cedar Cottage,5.89,3,0,1048.0,10.3,3006000.0
2023,Kensington-Cedar Cottage,5.89,28,1,1048.0,10.3,698000.0
2023,Kensington-Cedar Cottage,5.89,12,0,1048.0,10.3,2399000.0
2023,Kensington-Cedar Cottage,5.89,30,0,1048.0,10.3,2053000.0
2023,Kensington-Cedar Cottage,5.89,78,0,1048.0,10.3,1349300.0
2023,Downtown,1.43,14,1,1048.0,10.3,981000.0
2023,Hastings-Sunrise,6.96,4,1,1048.0,10.3,984000.0
2023,Hastings-Sunrise,6.96,4,1,1048.0,10.3,698000.0
2023,Marpole,7.34,4,1,1048.0,10.3,656000.0
2023,Downtown,1.43,13,1,1048.0,10.3,3407000.0
2023,Marpole,7.34,4,1,1048.0,10.3,629000.0
2023,Downtown,1.43,14,1,1048.0,10.3,1355134.0
2023,Renfrew-Collingwood,7.85,14,1,1048.0,10.3,588000.0
2023,Hastings-Sunrise,6.96,4,1,1048.0,10.3,684000.0
2023,Marpole,7.34,3,1,1048.0,10.3,737000.0
2023,Mount Pleasant,3.31,5,1,1048.0,10.3,893000.0
2023,Mount Pleasant,3.31,2,1,1048.0,10.3,642000.0
2023,Downtown,1.43,14,1,1048.0,10.3,676000.0
2023,Downtown,1.43,5,1,1048.0,10.3,2084000.0
2023,Mount Pleasant,3.31,2,1,1048.0,10.3,638000.0
2023,Kerrisdale,5.6,4,1,1048.0,10.3,1390000.0
2023,Fairview,1.75,9,1,1048.0,10.3,514256.0
2023,Grandview-Woodland,5.05,18,1,1048.0,10.3,1288000.0
2023,Grandview-Woodland,5.05,18,1,1048.0,10.3,1504000.0
2023,Downtown,1.43,7,1,1048.0,10.3,2101000.0
2023,Mount Pleasant,3.31,2,1,1048.0,10.3,613000.0
2023,Killarney,10.0,5,1,1048.0,10.3,681000.0
2023,Downtown,1.43,11,1,1048.0,10.3,1033000.0
2023,Marpole,7.34,4,1,1048.0,10.3,1028000.0
2023,Kensington-Cedar Cottage,5.89,15,1,1048.0,10.3,874192.0
2023,Downtown,1.43,17,1,1048.0,10.3,578000.0
2023,Downtown,1.43,17,1,1048.0,10.3,602000.0
2023,Riley Park,4.58,4,1,1048.0,10.3,1204000.0
2023,Riley Park,4.58,4,1,1048.0,10.3,1182000.0
2023,Fairview,1.75,17,1,1048.0,10.3,2589000.0
2023,Kensington-Cedar Cottage,5.89,17,0,1048.0,10.3,1863000.0
2023,Kitsilano,0.92,17,1,1048.0,10.3,1485000.0
2023,Downtown,1.43,12,1,1048.0,10.3,643000.0
2023,Mount Pleasant,3.31,17,1,1048.0,10.3,1255000.0
2021,Downtown,1.43,15,1,1140.4,10.6,580000.0
2023,Kensington-Cedar Cottage,5.89,94,0,1048.0,10.3,1341800.0
2023,Downtown,1.43,17,1,1048.0,10.3,740000.0
2023,Downtown,1.43,17,1,1048.0,10.3,743000.0
2023,Downtown,1.43,12,1,1048.0,10.3,712000.0
2023,Fairview,1.75,8,1,1048.0,10.3,768000.0
2023,Kitsilano,0.92,9,1,1048.0,10.3,828000.0
2023,Downtown,1.43,17,1,1048.0,10.3,1751000.0
2023,Fairview,1.75,15,1,1048.0,10.3,1486000.0
2023,West Point Grey,1.05,15,1,1048.0,10.3,1141000.0
2023,Renfrew-Collingwood,7.85,7,1,1048.0,10.3,532000.0
2023,Downtown,1.43,18,1,1048.0,10.3,696000.0
2021,Renfrew-Collingwood,7.85,57,0,1140.4,10.6,1318300.0
2023,Downtown,1.43,3,1,1048.0,10.3,804000.0
2023,Downtown,1.43,12,1,1048.0,10.3,688000.0
2023,Downtown,1.43,12,1,1048.0,10.3,1047000.0
2023,Downtown,1.43,12,1,1048.0,10.3,1042000.0
2023,Downtown,1.43,17,1,1048.0,10.3,653000.0
2023,Marpole,7.34,4,1,1048.0,10.3,1772000.0
2023,Mount Pleasant,3.31,5,1,1048.0,10.3,1240000.0
2023,Mount Pleasant,3.31,5,1,1048.0,10.3,1249000.0
2023,Renfrew-Collingwood,7.85,7,1,1048.0,10.3,1085000.0
2023,West End,0.57,16,1,1048.0,10.3,1371000.0
2023,West End,0.57,16,1,1048.0,10.3,1439000.0
2023,Downtown,1.43,17,1,1048.0,10.3,772000.0
2023,Downtown,1.43,13,1,1048.0,10.3,851000.0
2023,Downtown,1.43,7,1,1048.0,10.3,705000.0
2023,Downtown,1.43,13,1,1048.0,10.3,1022000.0
2023,Mount Pleasant,3.31,5,1,1048.0,10.3,2771000.0
2023,Killarney,10.0,15,1,1048.0,10.3,1800000.0
2023,Downtown,1.43,8,1,1048.0,10.3,363000.0
2023,Riley Park,4.58,16,1,1048.0,10.3,1654000.0
2023,Mount Pleasant,3.31,6,1,1048.0,10.3,735000.0
2023,Hastings-Sunrise,6.96,93,0,1048.0,10.3,2175000.0
2023,Mount Pleasant,3.31,6,1,1048.0,10.3,2534000.0
2023,Kensington-Cedar Cottage,5.89,7,1,1048.0,10.3,432500.0
2023,Killarney,10.0,5,1,1048.0,10.3,583000.0
2023,Kensington-Cedar Cottage,5.89,3,1,1048.0,10.3,1981000.0
2023,Mount Pleasant,3.31,7,1,1048.0,10.3,654000.0
2023,Mount Pleasant,3.31,7,1,1048.0,10.3,2437000.0
2023,Kitsilano,0.92,10,1,1048.0,10.3,690000.0
2023,Kitsilano,0.92,10,1,1048.0,10.3,1196456.0
2023,Riley Park,4.58,9,1,1048.0,10.3,1008000.0
2021,Victoria-Fraserview,8.47,44,0,1140.4,10.6,1317100.0
2021,Arbutus Ridge,3.05,85,0,1140.4,10.6,2552000.0
2021,Renfrew-Collingwood,7.85,73,0,1140.4,10.6,1148800.0
2021,Kensington-Cedar Cottage,5.89,24,1,1140.4,10.6,514000.0
2021,Kensington-Cedar Cottage,5.89,33,1,1140.4,10.6,827000.0
2021,Kensington-Cedar Cottage,5.89,37,0,1140.4,10.6,1607000.0
2023,Kensington-Cedar Cottage,5.89,29,1,1048.0,10.3,571000.0
2023,Kensington-Cedar Cottage,5.89,53,0,1048.0,10.3,1785900.0
2023,Kensington-Cedar Cottage,5.89,76,0,1048.0,10.3,3128000.0
2023,Kensington-Cedar Cottage,5.89,4,0,1048.0,10.3,3773000.0
2023,Kensington-Cedar Cottage,5.89,77,0,1048.0,10.3,2411700.0
2023,Sunset,7.52,2,1,1048.0,10.3,550000.0
2023,Downtown,1.43,14,1,1048.0,10.3,981000.0
2023,Sunset,7.52,2,1,1048.0,10.3,551000.0
2023,Sunset,7.52,2,1,1048.0,10.3,871000.0
2023,Downtown,1.43,14,1,1048.0,10.3,644000.0
2023,Sunset,7.52,2,1,1048.0,10.3,624000.0
2023,Sunset,7.52,2,1,1048.0,10.3,852000.0
2023,Kerrisdale,5.6,2,1,1048.0,10.3,1879000.0
2023,Kensington-Cedar Cottage,5.89,13,1,1048.0,10.3,801000.0
2023,Downtown,1.43,14,1,1048.0,10.3,1331000.0
2023,Downtown,1.43,10,1,1048.0,10.3,568000.0
2023,Downtown,1.43,14,1,1048.0,10.3,692000.0
2023,Downtown,1.43,14,1,1048.0,10.3,769000.0
2023,Mount Pleasant,3.31,11,1,1048.0,10.3,700000.0
2023,Mount Pleasant,3.31,11,1,1048.0,10.3,783000.0
2023,Downtown,1.43,14,1,1048.0,10.3,631000.0
2023,Downtown,1.43,10,1,1048.0,10.3,986000.0
2023,Mount Pleasant,3.31,11,1,1048.0,10.3,773000.0
2023,West End,0.57,10,1,1048.0,10.3,1941000.0
2023,West End,0.57,10,1,1048.0,10.3,1904000.0
2023,Downtown,1.43,14,1,1048.0,10.3,678000.0
2023,Kensington-Cedar Cottage,5.89,10,1,1048.0,10.3,666000.0
2023,Grandview-Woodland,5.05,15,1,1048.0,10.3,1283364.0
2023,Grandview-Woodland,5.05,18,0,1048.0,10.3,2223000.0
2023,Kensington-Cedar Cottage,5.89,111,0,1048.0,10.3,1910650.0
2023,Kensington-Cedar Cottage,5.89,13,0,1048.0,10.3,2416000.0
2023,Downtown,1.43,16,1,1048.0,10.3,762000.0
2023,Mount Pleasant,3.31,4,1,1048.0,10.3,632000.0
2023,Downtown,1.43,16,1,1048.0,10.3,640000.0
2023,Fairview,1.75,14,1,1048.0,10.3,800000.0
2023,Downtown,1.43,15,1,1048.0,10.3,841000.0
2023,Fairview,1.75,14,1,1048.0,10.3,1062000.0
2023,Fairview,1.75,14,1,1048.0,10.3,774000.0
2023,Fairview,1.75,14,1,1048.0,10.3,912000.0
2023,Downtown,1.43,14,1,1048.0,10.3,665985.0
2023,Mount Pleasant,3.31,15,1,1048.0,10.3,648000.0
2023,Downtown,1.43,16,1,1048.0,10.3,677000.0
2023,Marpole,7.34,15,1,1048.0,10.3,1415000.0
2023,Downtown,1.43,16,1,1048.0,10.3,1168000.0
2023,Downtown,1.43,16,1,1048.0,10.3,804000.0
2023,Downtown,1.43,16,1,1048.0,10.3,948000.0
2023,Downtown,1.43,7,1,1048.0,10.3,655000.0
2023,Riley Park,4.58,4,1,1048.0,10.3,757000.0
2023,Riley Park,4.58,4,1,1048.0,10.3,898000.0
2023,Downtown,1.43,16,1,1048.0,10.3,924000.0
2023,Downtown,1.43,15,1,1048.0,10.3,1090000.0
2023,Downtown,1.43,15,1,1048.0,10.3,1133000.0
2023,Mount Pleasant,3.31,12,1,1048.0,10.3,1271000.0
2023,Mount Pleasant,3.31,12,1,1048.0,10.3,946000.0
2023,Kensington-Cedar Cottage,5.89,113,0,1048.0,10.3,1573000.0
2023,Downtown,1.43,14,1,1048.0,10.3,623000.0
2023,Downtown,1.43,14,1,1048.0,10.3,770000.0
2023,Downtown,1.43,15,1,1048.0,10.3,686000.0
2023,Mount Pleasant,3.31,4,1,1048.0,10.3,1241000.0
2023,Mount Pleasant,3.31,4,1,1048.0,10.3,1205000.0
2023,Grandview-Woodland,5.05,5,1,1048.0,10.3,1820000.0
2023,Downtown,1.43,16,1,1048.0,10.3,925000.0
2021,West End,0.57,29,1,1140.4,10.6,1239000.0
2023,Kensington-Cedar Cottage,5.89,111,0,1048.0,10.3,1755100.0
2023,Kensington-Cedar Cottage,5.89,110,0,1048.0,10.3,1893000.0
2023,Kensington-Cedar Cottage,5.89,56,0,1048.0,10.3,1993000.0
2023,Kensington-Cedar Cottage,5.89,113,0,1048.0,10.3,1603900.0
